id,team_id,team_active,type,pipeline_source,consequence_type,status,push_eligible,created_utc,created_sthlm,published_utc,pushed_utc,pushed_sthlm,push_latency_min,pushed_hour_sthlm,kickoff_utc,match_id,preview_fixture_id,headline,push_title,push_text,immersive_headline,immersive_context,immersive_context_fallback,talking_points,emotional_context,everyone_talking,everyone_talking_headline,worth_knowing,affected_team_ids,body_len,body
2015b605-2a6c-4317-af9f-3b9261527734,bournemouth,t,news,routine,,archived,t,2026-08-11 06:50:25.413963+00,2026-08-11 08:50:25.413963,2026-08-11 06:50:23+00,2026-08-11 06:50:29.484+00,2026-08-11 08:50:29.484,0.06783395000000000000,08,,,,"Bournemouth have a new head coach: Marco Rose. He's taking charge of their first European season, after last year's sixth-placed Premier League finish.",He'll have opinions,Bournemouth have a new head coach. Marco Rose takes on their first European season.,"bournemouth.
new boss marco rose.
first europe.","Imagine being handed a Glossier launch plan someone else spent months perfecting, right before the biggest campaign of the year. Marco Rose is walking into something he didn't build.",Bournemouth have a new manager in Marco Rose. He inherits a squad that finished sixth last season and will play European football for the first time this year.,"[""Tell him Bournemouth have a new manager and they're in Europe for the first time this season. He'll have an instant opinion on whether Rose can handle it."", ""Ask him: does Marco Rose have what it takes to manage in European competition?"", ""Did you know Bournemouth finished sixth last season? That's how they earned this European debut.""]",exciting,f,,f,{bournemouth},242,"Bournemouth have a new head coach in Marco Rose. He's walking into an exciting situation after last season's sixth-placed Premier League finish earned the club their first shot at European football. A big challenge, but a big opportunity too."
94893fbd-9092-452f-81fa-546cf2fe3e6d,chelsea,t,news,routine,,archived,t,2026-08-11 06:50:51.415047+00,2026-08-11 08:50:51.415047,2026-08-11 06:50:50+00,2026-08-11 06:50:54.465+00,2026-08-11 08:50:54.465,0.05083255000000000000,08,,,,"Chelsea have a new manager in Xabi Alonso. Mudryk (Chelsea winger) is back in the squad, and Palmer (Chelsea's playmaker) is emerging as a leader.",He's going to have opinions,Chelsea's new manager is Xabi Alonso. Mudryk's back and Palmer's the leader.,"xabi alonso.
mudryk's back.
palmer leads.","A new group chat admin who repins everything, names a deputy and reshuffles the order. Plus the person who went quiet for months just posted again. Chelsea feel different.","Chelsea have a new manager in Xabi Alonso. Mudryk is back in the squad, and Palmer is stepping up as a leader. Their pre-season has been positive so far.","[""Tell him Chelsea have Xabi Alonso as their new manager and pre-season looks good. He'll have an instant view on whether it's a smart appointment."", ""Ask him: does he think Xabi Alonso's the right fit for Chelsea?"", ""Did you know Mudryk is back in Chelsea's squad this season? He'll know the full backstory.""]",exciting,f,,f,{chelsea},269,"Chelsea kicked off their pre-season with Xabi Alonso in charge as their new manager. Mudryk (Chelsea's winger) has made an emotional return to the squad, and Palmer (Chelsea's playmaker) has been named a leader of the group. Early signs from pre-season are encouraging."
8d3e5460-4840-4995-9009-e706276988d0,crystal_palace,t,news,routine,,archived,f,2026-08-11 06:55:14.268806+00,2026-08-11 08:55:14.268806,2026-08-11 06:55:12+00,,,,,,,,"Crystal Palace near two more signings: Khalaili (midfielder, Union Saint-Gilloise) and Gozo (US winger, Real Salt Lake).",Palace busy in transfers,Crystal Palace near signing two more players before the season starts.,"palace.
more signings coming.
squad building up.","Crystal Palace are treating this transfer window like the Zara sale. Two deals in two days, everything in the basket.",Crystal Palace are close to signing Khalaili (midfielder from Belgium) and Gozo (US winger). Busy times at Selhurst Park.,"[""Tell him Palace are closing in on two signings at once. He'll have an instant opinion on whether the squad is genuinely improving."", ""Ask him: does he think Khalaili or Gozo can make a real difference at Palace next season?"", ""Did you know Khalaili is 21 and plays his club football in Belgium? He's going to be a surprise for a lot of people.""]",exciting,f,,f,{crystal_palace},240,"Crystal Palace are wrapping up a busy transfer window. Anan Khalaili (21-year-old midfielder from Belgian side Union Saint-Gilloise) is reportedly on the way, and Zavier Gozo (winger from Real Salt Lake in the US) is also finalizing a deal."
04be2d1f-733c-4726-845d-8f45c5fddb2d,liverpool,t,news,routine,,archived,t,2026-08-11 07:01:43.506855+00,2026-08-11 09:01:43.506855,2026-08-11 07:01:42+00,2026-08-11 07:01:47.394+00,2026-08-11 09:01:47.394,0.06478575000000000000,09,,,,Liverpool have signed Ronald Araujo on loan from Barcelona. The Uruguay defender arrives on a season-long deal with an option to buy.,Liverpool sign Araujo,Ronald Araujo joins on loan from Barcelona. Van Dijk finally has company at the back.,"liverpool sign araujo.
on loan from barca.
van dijk has company.",Van Dijk basically posted a 'vacancy: one centre-back' sign on the Liverpool training ground after last season. Araujo is the answer.,Liverpool have signed Ronald Araujo from Barcelona on loan. The Uruguay defender joins Van Dijk at the heart of the defence.,"[""Tell him Liverpool just signed a Barcelona centre-back on loan. Araujo and Van Dijk together is either going to be brilliant or absolutely chaotic. He'll have a strong opinion."", ""Ask him: do you think the option to buy gets triggered before the end of the season?"", ""Did you know Van Dijk said 'let's see what the next couple of weeks bring' after the signing? He's hinting at more deals still to come.""]",exciting,f,,f,{liverpool},286,"Liverpool have confirmed the signing of Ronald Araujo on a season-long loan from Barcelona, with an option to buy. The Uruguay defender gives Virgil van Dijk a proper centre-back partner. Van Dijk hinted the window might not be finished: 'Let's see what the next couple of weeks bring.'"
25633660-1986-40bb-8710-29cd3ba892a5,man_city,t,news,routine,,archived,t,2026-08-11 07:02:04.676593+00,2026-08-11 09:02:04.676593,2026-08-11 07:02:02+00,2026-08-11 07:02:07.241+00,2026-08-11 09:02:07.241,0.04274011666666666667,09,,,,"Enzo Maresca is Manchester City's new manager, replacing Pep Guardiola. He already has a captaincy call to make before the season begins.",Maresca is Man City's new boss,Enzo Maresca takes over from Pep Guardiola as Man City manager. The City era starts here.,"maresca.
guardiola's shadow.
new era at city.",Guardiola left Man City with six Premier League titles. Maresca walks in and the first question is already: can you follow that? The Independent says the shadow looms large.,"Enzo Maresca is the new Manchester City manager, replacing Pep Guardiola. He has spoken about the challenge of following one of football's greatest coaches.","[""Tell him Guardiola's replacement has officially started, Maresca is the guy at City now. He'll know whether City fans should be worried or excited."", ""Ask him: does he think City can win the title in year one under a new manager?"", ""Did you know Maresca has already talked about using AI in his coaching? It is giving very different energy to Pep.""]",drama,t,Everyone is asking: who is Maresca?,t,{man_city},403,"Enzo Maresca has been confirmed as Manchester City's new manager, following Pep Guardiola. The Independent described his role as 'life in the shadow of the past' given the legacy he is following. Maresca has already spoken about replacing Guardiola in his first press availability, and has a captaincy decision to make early in his tenure. He has also spoken about his interest in AI as a coaching tool."
bc506944-f0bb-4d82-9b76-6b4dc929447d,newcastle,t,news,routine,,archived,t,2026-08-11 07:02:21.323126+00,2026-08-11 09:02:21.323126,2026-08-11 07:02:20+00,2026-08-11 07:02:23.281+00,2026-08-11 09:02:23.281,0.03263123333333333333,09,,,,Newcastle have sold Bruno Guimaraes to Arsenal for £75m. The Brazil midfielder was one of their best ever signings before heading to the Emirates.,Guimaraes leaves for Arsenal,Bruno Guimaraes has been sold to Arsenal for £75m. Newcastle lose their best midfielder.,"guimaraes gone.
£75m to arsenal.
jaissle's rebuild.","The Guimaraes era at Newcastle is over. He came, he dominated, he left for Arsenal. Jaissle now has to rebuild a midfield without their best player.",Newcastle have sold Bruno Guimaraes to Arsenal for £75m. New manager Jaissle has a big midfield gap to fill before the season starts.,"[""Tell him Guimaraes is properly gone, £75m to Arsenal, done deal. He'll have a full breakdown of what that means for Newcastle's season."", ""Ask him: who does he think Newcastle should target to replace Guimaraes in midfield?"", ""Did you know the Guardian called this deal a potential 'Arsenal set-piece masterstroke'? Arteta signed him specifically for how he executes dead-ball moves.""]",bad_news,t,Newcastle fans are gutted about Guimaraes,f,"{newcastle,arsenal}",375,Newcastle have sold Bruno Guimaraes to Arsenal in a £75m deal. The Brazil midfielder goes down as one of the best players the club have had in the Premier League era. The Guardian noted the deal 'could be another Arsenal set-piece masterstroke' given Arteta's tactical obsession with dead-ball situations. New head coach Matthias Jaissle now has a major midfield gap to fill.
3fafe6d6-3a38-4983-afa5-b152ef4fc68b,arsenal,t,news,routine,,archived,f,2026-08-11 22:38:18.107398+00,2026-08-12 00:38:18.107398,2026-08-11 22:38:17+00,,,,,,,,"Arsenal are reportedly shopping Lewis-Skelly (19-year-old left-back) around. Man United have been offered him, Chelsea have enquired.",He might have thoughts,Arsenal reportedly offering 19-year-old left-back Lewis-Skelly to United and Chelsea.,"lewis-skelly.
arsenal offering
him to united.",Like listing your spare umbrella on Vinted mid-downpour. Arsenal are offloading their backup left-back while Timber is still in the physio room.,"Arsenal's 19-year-old left-back Myles Lewis-Skelly could be on the move. Both Man United and Chelsea are in the picture, but Arsenal appear set on selling him this summer.","[""Tell him Arsenal are offering their 19-year-old left-back to both United and Chelsea. He'll have a take on whether that's a smart sale or terrible timing."", ""Ask him: is Lewis-Skelly better off leaving Arsenal for regular game time at 19, or should he fight for his spot?"", ""He'll probably flag that Arsenal are selling backup cover while Timber is still injured, which is a bold call with the season starting.""]",drama,t,Arsenal reportedly offering teenager Lewis-Skelly to Man United and Chelsea.,f,"{arsenal,man_utd,chelsea}",404,"Arsenal's Myles Lewis-Skelly, just 19, looks set to leave the Emirates this summer. The Guardian reports Arsenal have offered the left-back to Manchester United, while Sky Sports says Chelsea have also made an enquiry. Neither club seems to be making him their top priority, but Arsenal are clearly ready to move him on. Odd timing given Timber is already injured, but they seem confident they can cover."
dbe46ebb-8357-442d-b51a-810e640f0e27,aston_villa,t,news,routine,,archived,t,2026-08-11 22:40:06.979339+00,2026-08-12 00:40:06.979339,2026-08-11 22:40:05+00,2026-08-11 22:40:10.275+00,2026-08-12 00:40:10.275,0.05492768333333333333,00,2026-08-12 19:00:00+00,,,"Emery (Villa's manager) vowed Villa are moving forward despite the squad upheaval, as they head to Salzburg for the UEFA Super Cup against PSG tomorrow.",Clear tomorrow evening,Villa face PSG in the UEFA Super Cup in Salzburg tomorrow at 8pm. He'll want full focus.,"super cup eve.
villa face psg.
tomorrow, salzburg.",Like selling your winter coat to a friend and then having to face her in it at the same party. Villa sold Digne to PSG last week and now they play each other for a trophy.,"Aston Villa face PSG in the UEFA Super Cup tomorrow in Salzburg. They earned the right to be there by winning the Europa League, and manager Emery says they're ready.","[""Tell him Emery went into the press conference saying Villa are moving forward, not looking over their shoulder. He'll like that energy."", ""Ask him: can Villa actually beat PSG, or is the Super Cup a step too far right now?"", ""Did you know Villa sold one of their own players to PSG just before this game? They'll be facing their ex-left-back Digne on the other side.""]",exciting,t,"Aston Villa face PSG in the UEFA Super Cup in Salzburg tomorrow, with Emery bullish despite Villa's summer squad changes.",t,{aston_villa},374,"Aston Villa take on PSG in the UEFA Super Cup in Salzburg tomorrow evening, and manager Unai Emery has been bullish about the club moving forward despite all the summer flux. They've had a busy pre-season reshuffling the squad, including selling Digne to PSG of all clubs. But Emery sounds relaxed and Villa have the Europa League winners' medal to back up their confidence."
4f0a42b7-9d95-4bed-a5c3-7f2dbe85a2a6,burnley,f,news,routine,,archived,t,2026-08-11 22:42:18.632406+00,2026-08-12 00:42:18.632406,2026-08-11 22:42:17+00,2026-08-11 22:42:21.532+00,2026-08-12 00:42:21.532,0.04832656666666666667,00,,,,Kyle Walker (Burnley defender) told his team-mates there can be no 'hangover' as they push for an immediate return to the Premier League.,No wallowing allowed,Kyle Walker told Burnley: no hangover. They want straight back up to the Prem.,"walker.
no hangover.
back up we go.",Like the mate who just got out of a bad relationship and is at the gym at 7am Monday. Walker is not letting Burnley have a single day of moping.,"Burnley defender Kyle Walker has called on his team-mates to shake off last season's relegation and go straight back up. No wallowing, just promotion-chasing from day one.","[""Tell him Kyle Walker is at Burnley now and he's already rallying the squad. He'll be curious about the Walker angle."", ""Ask him: does a player like Walker make Burnley genuine promotion contenders, or is the Championship a different game entirely?"", ""He'll probably say every relegated team talks about bouncing back, but Walker saying it out loud is different.""]",exciting,f,,f,{burnley},345,"Burnley are back in the Championship and already setting the tone. Defender Kyle Walker, who made the move to Burnley, told his team-mates they cannot have a hangover from last season's relegation. He's calling for a fast start and says their only goal is an immediate Premier League return. Their first Championship game is at home on the 16th."
d06e6a03-afe6-4d3b-9025-493eb67c64fb,chelsea,t,news,routine,,archived,t,2026-08-11 22:43:33.31005+00,2026-08-12 00:43:33.31005,2026-08-11 22:43:32+00,2026-08-11 22:43:36.146+00,2026-08-12 00:43:36.146,0.04726583333333333333,00,,,,"Chelsea have given Mudryk (winger, back from 20 months out) the green light to find a loan move. Goalkeeper Jorgensen is also heading to Strasbourg on loan.",He'll have opinions,"Chelsea told Mudryk he can find a loan. Back after 20 months, but heading somewhere else.","mudryk.
guest pass
somewhere else.",Like coming back from long-term sick leave only to be told to hot-desk at another office for a bit. Mudryk is back fit but Chelsea are parking him somewhere else to get his touch back.,Chelsea winger Mudryk has been given permission to find a loan club after spending 20 months out of football. He's back fit but the club want him to get his sharpness back elsewhere before returning.,"[""Tell him Chelsea just gave Mudryk the green light to leave on loan, after he spent 20 months on the sidelines. He'll have all the takes."", ""Ask him: is sending Mudryk out on loan the right call, or should Alonso give him a shot from the start?"", ""Did you know Chelsea also have their keeper going to Strasbourg on loan? They're having a busy clear-out this summer.""]",drama,f,,f,{chelsea},351,"Chelsea are moving players on this summer. Winger Mykhailo Mudryk, back after 20 months out of football, has been given the go-ahead by the club to seek a loan deal to rebuild his fitness. Separately, goalkeeper Filip Jorgensen is heading to Strasbourg on loan. With Xabi Alonso settling in as the new boss, he clearly has his own plans for the squad."
c754fbd7-fef8-48b9-aa19-03b1271bc977,crystal_palace,t,news,routine,,archived,t,2026-08-11 22:44:40.799272+00,2026-08-12 00:44:40.799272,2026-08-11 22:44:39+00,2026-08-11 22:44:45.061+00,2026-08-12 00:44:45.061,0.07102880000000000000,00,,,,"Crystal Palace's chairman Steve Parish personally called Dwight McNeil's partner before the transfer went through, to talk it through with her.",That's actually sweet,Palace's chairman called McNeil's partner before the move. He wanted everyone on board.,"palace chairman.
called the partner.
before the deal.","Like the guy who calls your mum before he proposes. Steve Parish didn't just sign a player, he made sure everyone at home was on board first.",Crystal Palace's chairman Steve Parish called Dwight McNeil's partner personally before the transfer was finalised. It's an unusually thoughtful move in a world where clubs often just announce signings and move on.,"[""Tell him Crystal Palace's chairman personally called McNeil's partner before the deal was done. He'll appreciate that kind of detail."", ""Ask him: is that a good or odd move by a football chairman? It's not something you hear about often."", ""He'll probably say it shows Palace actually care about getting the human side right, not just the contract.""]",exciting,f,,f,"{crystal_palace,everton}",365,"We love this. Crystal Palace's co-owner and chairman Steve Parish personally contacted Dwight McNeil's partner before the midfielder's move was completed. Sky Sports says they 'cleared the air' together around the transfer. It's the kind of thing you don't expect from a football chairman, but it speaks to how Palace handled a transfer that had a few moving parts."
296bca8d-ef9f-4de8-af1a-2e28d6cefbc0,fulham,t,news,routine,,archived,t,2026-08-11 22:46:14.463395+00,2026-08-12 00:46:14.463395,2026-08-11 22:46:13+00,2026-08-11 22:46:17.006+00,2026-08-12 00:46:17.006,0.04237675000000000000,00,,,,"Fulham have confirmed the signing of Shea Charles (Southampton midfielder) for £30m, making him Northern Ireland's most expensive footballer.",New face at Craven Cottage,Fulham signed Shea Charles from Southampton for £30m. Northern Ireland's record transfer.,"charles signed.
£30m from
southampton.","Like when the LinkedIn 'open to work' banner finally comes down. Charles has been in talks all summer and it's done, stamped, in the door.","Fulham have confirmed the signing of Shea Charles from Southampton for £30m. He's now officially Northern Ireland's most expensive ever footballer, and Fulham's new midfield anchor.","[""Tell him Fulham signed a Southampton midfielder for £30m today, and that it's the biggest transfer fee for any Northern Irish player ever. He'll have thoughts on whether that's too much."", ""Ask him: is Shea Charles the player Fulham need to take the next step, or is £30m a lot for a defensive midfielder?"", ""He'll probably say this is a statement signing for Fulham, especially coming from Manchester City's academy originally.""]",exciting,f,,f,"{fulham,southampton}",348,"It's official. Fulham have signed Shea Charles from Southampton in a deal worth up to £30m. The midfielder started out at Manchester City's academy before making his name at Southampton, and now Fulham have paid the biggest fee in Northern Ireland football history to bring him in. It's a big statement from a club that finished strong last season."
83e7a88e-c9d2-4738-9f1d-b1043d4c61a1,leeds,t,news,routine,,archived,t,2026-08-11 22:47:44.209585+00,2026-08-12 00:47:44.209585,2026-08-11 22:47:43+00,2026-08-11 22:47:48.223+00,2026-08-12 00:47:48.223,0.06689025000000000000,00,,,,"The Carabao Cup second round draw has given Leeds Nottingham Forest, an all-Premier League tie in their first season back in the top flight.",Big cup draw for Leeds,Leeds drew Nottingham Forest in the Carabao Cup. All-PL tie in their first season back.,"forest vs leeds.
cup draw.
welcome back.",Like coming back from a long trip and immediately getting roped into the hardest team project. Leeds are back in the Premier League and the cup draw gave them Forest right away.,Leeds have been drawn against Nottingham Forest in the Carabao Cup second round. It's a big all-Premier League matchup for a team that's just returned to the top flight this season.,"[""Tell him Leeds drew Forest in the Carabao Cup second round. First big cup game since they came back up and it's a proper test."", ""Ask him: is getting Forest in the cup a good or bad draw for Leeds right now?"", ""He'll probably say Leeds need this kind of game to show they belong back in the Premier League.""]",exciting,f,,f,"{leeds,nottm_forest}",356,"Leeds are back in the Premier League and the Carabao Cup draw wasted no time throwing them into the deep end. They've drawn Nottingham Forest in the second round, making it an all-top-flight tie early in the season. Forest finished high last season and are no easy match. It's the kind of draw that tells you straight away what level you're playing at now."
3a947879-e945-4f99-9b1a-c51d999aeaae,liverpool,t,news,routine,,archived,f,2026-08-11 22:49:26.374137+00,2026-08-12 00:49:26.374137,2026-08-11 22:49:25+00,,,,,,,,"Liverpool reportedly agreed terms with PSG's Bradley Barcola (winger), while PSG's manager Luis Enrique stayed tight-lipped on the situation.","Barcola, maybe Liverpool",Liverpool reportedly agreed terms with PSG's Barcola. PSG's manager won't comment.,"barcola.
liverpool 'agreed'.
psg stays quiet.","Like when your friend texts 'I think he's going to propose' but the guy's mum is totally silent on the family WhatsApp. Liverpool reportedly agreed terms, PSG's boss has said absolutely nothing.","Liverpool have reportedly agreed personal terms with PSG winger Bradley Barcola. PSG's manager Luis Enrique is staying quiet, which is saying something. Watch this space.","[""Tell him Liverpool have reportedly agreed terms with Bradley Barcola, PSG's winger. He'll know exactly who that is."", ""Ask him: would Barcola be the right fit for how Iraola wants Liverpool to play, or is there a better option?"", ""He'll probably say PSG never make transfers easy, so this could drag on a while before anything's official.""]",exciting,t,Liverpool reportedly agree terms with PSG's Barcola as manager stays tight-lipped.,f,{liverpool},412,"This one feels close. Liverpool have reportedly agreed personal terms with PSG's Bradley Barcola, the explosive French winger, though PSG boss Luis Enrique went full poker face when asked about it. Liverpool have been chasing Barcola all summer, with Arsenal also showing interest at various points. If it goes through, it would be a statement signing for Andoni Iraola's first big window as Liverpool's manager."
597d43e6-7234-4af2-9a82-460616dc6ecb,liverpool,t,news,routine,,archived,t,2026-08-11 22:49:45.330327+00,2026-08-12 00:49:45.330327,2026-08-11 22:49:44+00,2026-08-11 22:49:47.919+00,2026-08-12 00:49:47.919,0.04314455000000000000,00,,,,Liverpool fans are pushing back on the Jeff Bezos investment deal. The BBC says it won't make a marked difference to Liverpool's spending power.,Fans want a word,Liverpool fans are pushing back on the Bezos deal. BBC says it won't change spending much.,"bezos deal.
fans not
convinced.","Like getting excited about a new flatmate moving in, then finding out they're barely ever there and won't be paying more rent. Liverpool fans wanted Amazon money, not a silent investor.","The Jeff Bezos investment in Liverpool is getting a complicated reception. The BBC says it won't significantly boost their transfer budget, and fans are already writing to the club asking who will actually be in control.","[""Tell him the BBC says the Bezos deal won't actually boost Liverpool's transfer budget much. He'll want to debate that."", ""Ask him: does he think big-name ownership changes actually make clubs better, or is it just noise?"", ""Did you know Liverpool fans have already written to the club asking about who's really in control? The fan group Spirit of Shankly is not impressed.""]",drama,t,Liverpool fans push back on Bezos deal after BBC analysis says it won't boost spending power.,f,{liverpool},409,The Jeff Bezos deal isn't landing quite the way you might think. The BBC's analysis says the investment by the Bezos-linked consortium would 'not make a marked difference to Liverpool's spending power' and could 'sit uneasily with fans.' Liverpool's own supporters' group Spirit of Shankly has written to the club asking about ownership and control. This is less 'Amazon money incoming' and more 'steady now.'
44af8b9c-6a99-4350-80e4-7bbe9dc740fd,man_city,t,news,routine,,archived,t,2026-08-11 22:51:02.942373+00,2026-08-12 00:51:02.942373,2026-08-11 22:51:02+00,2026-08-11 22:51:04.868+00,2026-08-12 00:51:04.868,0.03209378333333333333,00,,,,"Maresca (City's new manager) explained why Haaland won't be the new captain. Bernardo Silva left this summer, so someone else is stepping up.",He'll have opinions,Maresca explained why Haaland won't be Man City captain. He'll want to debate this one.,"haaland.
not the captain.
maresca explains.",Like when the obvious choice for group chat admin doesn't get it and the organiser has a very specific logic. Maresca has his reasons for keeping the armband away from Haaland.,"Man City need a new captain after Bernardo Silva left at the end of last season. New boss Enzo Maresca says Haaland won't be getting the armband, with his own specific reasoning behind the call.","[""Tell him Maresca explained why Haaland isn't going to be Man City's captain this season. He'll have a strong take."", ""Ask him: who does he think should be City's captain if not Haaland?"", ""He'll probably say captaincy and Haaland's role don't mix, but he'll love explaining why.""]",drama,t,Maresca explains why Haaland won't be Manchester City's new captain.,f,{man_city},342,"Manchester City need a new captain after Bernardo Silva's departure at the end of last season. Manager Enzo Maresca has now been talking about his captaincy dilemma, and it sounds like Erling Haaland, despite being the obvious pick, won't be getting the armband. Maresca apparently has specific reasons, and they're not the ones you'd expect."
720906a1-12dd-4ce1-8c80-734636a9ca10,man_city,t,news,routine,,archived,t,2026-08-11 22:51:31.843472+00,2026-08-12 00:51:31.843472,2026-08-11 22:51:30+00,2026-08-11 22:51:34.032+00,2026-08-12 00:51:34.032,0.03647546666666666667,00,,,,Kalvin Phillips (Man City midfielder) is going back to Sheffield United on loan for the season. He hasn't played for City since 2023.,Phillips out the door,Phillips is going to Sheffield United on loan. Hasn't played for City since 2023.,"phillips.
back to sheff utd.
long loan.",Like returning to your old job on placement while your employer figures out what to do with you. Phillips is back at Sheffield United while City sort out his future.,Kalvin Phillips is heading back to Sheffield United on a season-long loan from Manchester City. He hasn't featured for City since 2023 and still has two years left on his contract at the Etihad.,"[""Tell him Kalvin Phillips is going back to Sheffield United on loan from City after not playing there since 2023. It's a very long detour."", ""Ask him: does he think Phillips can still make it back to the top level after this loan?"", ""He'll probably say it was always a strange signing and this basically confirms it.""]",drama,f,,f,{man_city},348,"It's another chapter in a strange saga. Manchester City midfielder Kalvin Phillips is joining Sheffield United on a season-long loan, returning to a club he once left behind. He hasn't played for City since 2023 and still has two more years on his contract. This is probably a move that works for everyone: he gets minutes, City clear a squad slot."
b33a6c4f-61a4-491a-89c7-fe54a2450f4a,man_utd,t,news,routine,,archived,f,2026-08-11 22:55:19.512898+00,2026-08-12 00:55:19.512898,2026-08-11 22:55:18+00,,,,,,,,Martinez is the last Man Utd player back from World Championship leave. Mount is expected to miss tomorrow's Leeds game at Croke Park.,Almost ready,"Martinez is back. Man Utd's squad is nearly set, but Mount misses Leeds tomorrow.",back in the camp,"Waiting for the last player to come back from holiday is like when your group chat finally stops being quiet, the gang's all here, almost.",Martinez is the final United player back from World Championship leave. The squad is nearly complete ahead of their Dublin pre-season camp.,"[""Martinez was the last one back, ask him if he thinks all the extended breaks are fair on players who stayed behind."", ""United are in Dublin for pre-season, has he been watching any of the games?"", ""Mount keeps getting injured, ask him if he thinks Mount will ever nail down a regular spot.""]",,f,,f,{man_utd},332,"Lisandro Martinez has finally rejoined the Manchester United training camp in Dublin, the last of the players given extended leave after the World Championship. The squad is almost at full strength ahead of the new season. One cloud though: Mason Mount is expected to miss tomorrow's pre-season friendly against Leeds at Croke Park."
2ee43ecd-7289-47b8-b528-e44231ec039c,newcastle,t,news,routine,,archived,t,2026-08-11 22:56:43.121203+00,2026-08-12 00:56:43.121203,2026-08-11 22:56:42+00,2026-08-11 22:56:46.102+00,2026-08-12 00:56:46.102,0.04967995000000000000,00,,,,"Matthias Jaissle officially unveiled as Newcastle manager at St James' Park, the German shook every journalist's hand before sitting down.","New era, new boss","Jaissle unveiled at St James' Park. Calm in public, fierce on the touchline apparently.",the new man in charge,"Getting a new manager is like when a new teacher takes over a class mid-year, everyone's reading them to figure out if this is going to be okay.",Jaissle was officially unveiled at St James' Park today. The 38-year-old German is optimistic despite a summer of big departures.,"[""He seems calm but apparently he's intense on the touchline, ask him what he's seen of Jaissle and what he thinks."", ""Newcastle lost Guimaraes this summer, ask him whether he thinks the squad can cope without him."", ""Jaissle is relatively unknown to English fans, does he know much about the new manager?""]",,f,,f,{newcastle},470,"Matthias Jaissle has been formally unveiled as Newcastle's new head coach. The 38-year-old German, who replaced Eddie Howe after the Saudi owners made the switch, shook every journalist's hand before sitting down at St James' Park today. He's been described as 'fire' and a 'rockstar' behind the scenes, but at the press conference he came across as measured and optimistic. He's aware it's a big job after a turbulent summer: Guimaraes, Tonali and others have all gone."
66b9c657-4203-435d-848a-6748f73f42a3,nottm_forest,t,news,routine,,archived,t,2026-08-11 22:57:38.202103+00,2026-08-12 00:57:38.202103,2026-08-11 22:57:36+00,2026-08-11 22:57:40.978+00,2026-08-12 00:57:40.978,0.04626495000000000000,00,,,,Nottingham Forest have signed Côte d'Ivoire defender Ousmane Diomande from Sporting for a reported £34.2m on a four-year deal.,Big money defender in,Forest have signed Diomande from Sporting for around £34m on a four-year deal.,a statement signing,"Spending £34m on a 22-year-old is the football equivalent of buying the good coffee machine for the office, you're serious now.",Nottingham Forest have signed 22-year-old Côte d'Ivoire defender Ousmane Diomande from Sporting for a reported £34.2m on a four-year deal.,"[""Forest have spent big on a defender, ask him if he thinks they're setting up to push for Europe again."", ""Diomande played at the World Championship with Côte d'Ivoire, was he watching that side this summer?"", ""Forest face Leeds in both the league opener and the Carabao Cup, ask if he thinks it'll be a proper rivalry.""]",,f,,f,{nottm_forest},298,"Nottingham Forest have landed Ousmane Diomande from Sporting for a reported £34.2m. The 22-year-old Côte d'Ivoire centre-back played at this summer's World Championship and has signed a four-year deal at the City Ground, with the option of a fifth. Forest are building seriously for the new season."
f245bb32-c83a-4b03-8a6e-55c6b399f9a0,spurs,t,news,routine,,archived,f,2026-08-11 22:58:41.675445+00,2026-08-12 00:58:41.675445,2026-08-11 22:58:40+00,,,,,,,,Djed Spence is set to leave Spurs for Inter Milan for around £25m after losing his spot to Robertson and Porro.,Spence likely gone,Spence is in talks to join Inter for around £25m. He's behind Robertson and Porro now.,out of the picture,"Being the third-choice right-back at a club where you used to start is like being bumped to the aisle seat on a flight you booked months ago, technically fine, but not what you signed up for.",Djed Spence is set to leave Spurs for Inter Milan for around £25m after Robertson joined and pushed him down the pecking order.,"[""Spence started four World Championship games but still can't get in at Spurs, ask him if he thinks it's the right move for Spence to leave."", ""De Zerbi is Spurs' third manager in two years, ask him if he thinks this one will finally get them back in the top half."", ""Spurs signed Robertson but still kept Spence long enough that he played at the World Championship, ask him if the club handled that well.""]",,f,,f,{spurs},380,"Djed Spence looks set to leave Tottenham, with Inter Milan in talks to sign him for around €30m (£25.6m). The England right-back started four World Championship games, including the semi-final, but has fallen out of favour at Spurs since Andy Robertson joined from Liverpool. De Zerbi is expected to use Udogie and Porro as his first-choice full-backs, leaving no room for Spence."
